1.612000000000000099e+01,1.500000000000000000e+01,9.000000000000000222e-01,5.708999999999999631e+00,3.484999999999999876e+00,2.270000000000000018e+00,5.442999999999999616e+00
1.619999999999999929e+01,1.526999999999999957e+01,8.733999999999999542e-01,5.825999999999999623e+00,3.463999999999999968e+00,2.822999999999999954e+00,5.527000000000000135e+00
1.707999999999999829e+01,1.538000000000000078e+01,9.079000000000000403e-01,5.831999999999999851e+00,3.682999999999999829e+00,2.955999999999999961e+00,5.483999999999999986e+00
1.480000000000000071e+01,1.451999999999999957e+01,8.822999999999999732e-01,5.655999999999999694e+00,3.287999999999999812e+00,3.112000000000000099e+00,5.309000000000000163e+00
1.427999999999999936e+01,1.416999999999999993e+01,8.943999999999999728e-01,5.397000000000000242e+00,3.298000000000000043e+00,6.684999999999999609e+00,5.001000000000000334e+00
1.353999999999999915e+01,1.384999999999999964e+01,8.870999999999999996e-01,5.347999999999999865e+00,3.156000000000000139e+00,2.587000000000000188e+00,5.177999999999999936e+00
1.350000000000000000e+01,1.384999999999999964e+01,8.851999999999999869e-01,5.350999999999999979e+00,3.157999999999999918e+00,2.249000000000000110e+00,5.176000000000000156e+00
1.316000000000000014e+01,1.355000000000000071e+01,9.009000000000000341e-01,5.137999999999999901e+00,3.201000000000000068e+00,2.460999999999999854e+00,4.783000000000000362e+00
1.550000000000000000e+01,1.485999999999999943e+01,8.820000000000000062e-01,5.876999999999999780e+00,3.395999999999999908e+00,4.711000000000000298e+00,5.527999999999999581e+00
1.510999999999999943e+01,1.453999999999999915e+01,8.985999999999999543e-01,5.578999999999999737e+00,3.462000000000000188e+00,3.128000000000000114e+00,5.179999999999999716e+00
1.380000000000000071e+01,1.403999999999999915e+01,8.793999999999999595e-01,5.376000000000000334e+00,3.154999999999999805e+00,1.560000000000000053e+00,4.961000000000000298e+00
1.535999999999999943e+01,1.475999999999999979e+01,8.860999999999999988e-01,5.700999999999999623e+00,3.392999999999999794e+00,1.366999999999999993e+00,5.131999999999999673e+00
1.499000000000000021e+01,1.456000000000000050e+01,8.882999999999999785e-01,5.570000000000000284e+00,3.376999999999999780e+00,2.958000000000000185e+00,5.174999999999999822e+00
1.478999999999999915e+01,1.451999999999999957e+01,8.819000000000000172e-01,5.544999999999999929e+00,3.290999999999999925e+00,2.704000000000000181e+00,5.110999999999999766e+00
1.485999999999999943e+01,1.466999999999999993e+01,8.676000000000000378e-01,5.677999999999999936e+00,3.258000000000000007e+00,2.129000000000000004e+00,5.350999999999999979e+00
1.442999999999999972e+01,1.440000000000000036e+01,8.750999999999999890e-01,5.584999999999999964e+00,3.271999999999999797e+00,3.975000000000000089e+00,5.144000000000000128e+00
1.577999999999999936e+01,1.491000000000000014e+01,8.922999999999999821e-01,5.674000000000000377e+00,3.434000000000000163e+00,5.592999999999999972e+00,5.136000000000000121e+00
1.449000000000000021e+01,1.460999999999999943e+01,8.538000000000000034e-01,5.714999999999999858e+00,3.112999999999999989e+00,4.115999999999999659e+00,5.395999999999999908e+00
1.433000000000000007e+01,1.427999999999999936e+01,8.830999999999999961e-01,5.503999999999999559e+00,3.198999999999999844e+00,3.327999999999999847e+00,5.224000000000000199e+00
1.451999999999999957e+01,1.459999999999999964e+01,8.557000000000000162e-01,5.740999999999999659e+00,3.112999999999999989e+00,1.481000000000000094e+00,5.487000000000000099e+00
1.502999999999999936e+01,1.476999999999999957e+01,8.658000000000000140e-01,5.701999999999999957e+00,3.212000000000000188e+00,1.933000000000000052e+00,5.439000000000000057e+00
1.446000000000000085e+01,1.434999999999999964e+01,8.818000000000000282e-01,5.387999999999999901e+00,3.376999999999999780e+00,2.802000000000000046e+00,5.043999999999999595e+00
1.491999999999999993e+01,1.442999999999999972e+01,9.005999999999999561e-01,5.384000000000000341e+00,3.411999999999999922e+00,1.141999999999999904e+00,5.088000000000000078e+00
1.538000000000000078e+01,1.476999999999999957e+01,8.857000000000000428e-01,5.661999999999999922e+00,3.419000000000000039e+00,1.999000000000000110e+00,5.222000000000000419e+00
1.210999999999999943e+01,1.347000000000000064e+01,8.391999999999999460e-01,5.158999999999999808e+00,3.032000000000000028e+00,1.502000000000000002e+00,4.519000000000000128e+00
1.141999999999999993e+01,1.285999999999999943e+01,8.682999999999999607e-01,5.008000000000000007e+00,2.850000000000000089e+00,2.700000000000000178e+00,4.607000000000000206e+00
1.123000000000000043e+01,1.263000000000000078e+01,8.840000000000000080e-01,4.902000000000000135e+00,2.879000000000000004e+00,2.269000000000000128e+00,4.703000000000000291e+00
1.235999999999999943e+01,1.318999999999999950e+01,8.922999999999999821e-01,5.075999999999999623e+00,3.041999999999999815e+00,3.220000000000000195e+00,4.605000000000000426e+00
1.322000000000000064e+01,1.383999999999999986e+01,8.679999999999999938e-01,5.394999999999999574e+00,3.069999999999999840e+00,4.157000000000000028e+00,5.088000000000000078e+00
1.277999999999999936e+01,1.357000000000000028e+01,8.716000000000000414e-01,5.261999999999999567e+00,3.025999999999999801e+00,1.175999999999999934e+00,4.782000000000000028e+00
1.288000000000000078e+01,1.350000000000000000e+01,8.879000000000000226e-01,5.139000000000000234e+00,3.119000000000000217e+00,2.351999999999999869e+00,4.607000000000000206e+00
1.433999999999999986e+01,1.436999999999999922e+01,8.726000000000000423e-01,5.629999999999999893e+00,3.189999999999999947e+00,1.312999999999999945e+00,5.150000000000000355e+00
1.400999999999999979e+01,1.428999999999999915e+01,8.625000000000000444e-01,5.608999999999999986e+00,3.157999999999999918e+00,2.217000000000000082e+00,5.131999999999999673e+00
1.436999999999999922e+01,1.439000000000000057e+01,8.726000000000000423e-01,5.568999999999999950e+00,3.153000000000000025e+00,1.463999999999999968e+00,5.299999999999999822e+00
1.273000000000000043e+01,1.375000000000000000e+01,8.457999999999999963e-01,5.411999999999999922e+00,2.882000000000000117e+00,3.532999999999999918e+00,5.067000000000000171e+00
1.762999999999999901e+01,1.598000000000000043e+01,8.672999999999999599e-01,6.190999999999999837e+00,3.560999999999999943e+00,4.075999999999999623e+00,6.059999999999999609e+00
1.683999999999999986e+01,1.566999999999999993e+01,8.622999999999999554e-01,5.998000000000000220e+00,3.483999999999999986e+00,4.674999999999999822e+00,5.876999999999999780e+00
1.726000000000000156e+01,1.573000000000000043e+01,8.762999999999999678e-01,5.977999999999999758e+00,3.593999999999999861e+00,4.538999999999999702e+00,5.791000000000000369e+00
1.910999999999999943e+01,1.626000000000000156e+01,9.081000000000000183e-01,6.153999999999999915e+00,3.930000000000000160e+00,2.935999999999999943e+00,6.078999999999999737e+00
1.682000000000000028e+01,1.550999999999999979e+01,8.786000000000000476e-01,6.017000000000000348e+00,3.486000000000000210e+00,4.003999999999999559e+00,5.841000000000000192e+00
1.676999999999999957e+01,1.561999999999999922e+01,8.638000000000000123e-01,5.926999999999999602e+00,3.438000000000000167e+00,4.919999999999999929e+00,5.794999999999999929e+00
1.732000000000000028e+01,1.591000000000000014e+01,8.598999999999999977e-01,6.064000000000000057e+00,3.403000000000000025e+00,3.823999999999999844e+00,5.921999999999999709e+00
2.071000000000000085e+01,1.723000000000000043e+01,8.762999999999999678e-01,6.578999999999999737e+00,3.814000000000000057e+00,4.450999999999999623e+00,6.450999999999999623e+00
1.894000000000000128e+01,1.648999999999999844e+01,8.750000000000000000e-01,6.445000000000000284e+00,3.638999999999999790e+00,5.064000000000000057e+00,6.362000000000000099e+00
1.712000000000000099e+01,1.555000000000000071e+01,8.891999999999999904e-01,5.849999999999999645e+00,3.565999999999999837e+00,2.858000000000000096e+00,5.746000000000000441e+00
1.653000000000000114e+01,1.533999999999999986e+01,8.822999999999999732e-01,5.875000000000000000e+00,3.467000000000000082e+00,5.532000000000000028e+00,5.879999999999999893e+00
1.871999999999999886e+01,1.619000000000000128e+01,8.977000000000000535e-01,6.006000000000000227e+00,3.857000000000000206e+00,5.323999999999999844e+00,5.878999999999999559e+00
2.019999999999999929e+01,1.689000000000000057e+01,8.893999999999999684e-01,6.285000000000000142e+00,3.863999999999999879e+00,5.173000000000000043e+00,6.187000000000000277e+00
1.957000000000000028e+01,1.673999999999999844e+01,8.779000000000000137e-01,6.384000000000000341e+00,3.771999999999999797e+00,1.471999999999999975e+00,6.272999999999999687e+00
1.951000000000000156e+01,1.671000000000000085e+01,8.780000000000000027e-01,6.365999999999999659e+00,3.801000000000000156e+00,2.962000000000000188e+00,6.184999999999999609e+00
1.826999999999999957e+01,1.608999999999999986e+01,8.870000000000000107e-01,6.173000000000000043e+00,3.650999999999999801e+00,2.443000000000000060e+00,6.197000000000000064e+00
1.887999999999999901e+01,1.626000000000000156e+01,8.969000000000000306e-01,6.083999999999999631e+00,3.763999999999999790e+00,1.649000000000000021e+00,6.108999999999999986e+00
1.898000000000000043e+01,1.666000000000000014e+01,8.589999999999999858e-01,6.549000000000000377e+00,3.669999999999999929e+00,3.690999999999999837e+00,6.498000000000000220e+00
2.117999999999999972e+01,1.721000000000000085e+01,8.989000000000000323e-01,6.573000000000000398e+00,4.033000000000000362e+00,5.780000000000000249e+00,6.230999999999999872e+00
2.087999999999999901e+01,1.705000000000000071e+01,9.031000000000000139e-01,6.450000000000000178e+00,4.032000000000000028e+00,5.016000000000000014e+00,6.320999999999999730e+00
2.010000000000000142e+01,1.698999999999999844e+01,8.746000000000000441e-01,6.581000000000000405e+00,3.785000000000000142e+00,1.955000000000000071e+00,6.448999999999999844e+00
1.876000000000000156e+01,1.619999999999999929e+01,8.983999999999999764e-01,6.171999999999999709e+00,3.795999999999999819e+00,3.120000000000000107e+00,6.052999999999999936e+00
1.880999999999999872e+01,1.628999999999999915e+01,8.905999999999999472e-01,6.272000000000000242e+00,3.693000000000000060e+00,3.237000000000000099e+00,6.052999999999999936e+00
1.858999999999999986e+01,1.605000000000000071e+01,9.065999999999999615e-01,6.036999999999999922e+00,3.859999999999999876e+00,6.001000000000000334e+00,5.876999999999999780e+00
1.835999999999999943e+01,1.651999999999999957e+01,8.451999999999999513e-01,6.666000000000000369e+00,3.484999999999999876e+00,4.932999999999999829e+00,6.448000000000000398e+00
1.687000000000000099e+01,1.565000000000000036e+01,8.648000000000000131e-01,6.139000000000000234e+00,3.463000000000000078e+00,3.696000000000000174e+00,5.966999999999999638e+00
1.930999999999999872e+01,1.658999999999999986e+01,8.814999999999999503e-01,6.341000000000000192e+00,3.810000000000000053e+00,3.476999999999999869e+00,6.238000000000000433e+00
1.898000000000000043e+01,1.657000000000000028e+01,8.687000000000000277e-01,6.448999999999999844e+00,3.552000000000000046e+00,2.144000000000000128e+00,6.453000000000000291e+00
1.817000000000000171e+01,1.626000000000000156e+01,8.637000000000000233e-01,6.270999999999999908e+00,3.512000000000000011e+00,2.853000000000000203e+00,6.272999999999999687e+00
1.871999999999999886e+01,1.633999999999999986e+01,8.810000000000000053e-01,6.219000000000000306e+00,3.684000000000000163e+00,2.188000000000000167e+00,6.097000000000000419e+00
1.657838999999999885e+01,1.532677299999999931e+01,8.859483000000000219e-01,5.768621999999999694e+00,3.723710000000000075e+00,3.913689999999999447e+00,5.716439000000000270e+00
1.798999999999999844e+01,1.585999999999999943e+01,8.991999999999999993e-01,5.889999999999999680e+00,3.693999999999999950e+00,2.068000000000000060e+00,5.836999999999999744e+00
1.946000000000000085e+01,1.650000000000000000e+01,8.984999999999999654e-01,6.113000000000000433e+00,3.891999999999999904e+00,4.307999999999999829e+00,6.009000000000000341e+00
1.917999999999999972e+01,1.662999999999999901e+01,8.717000000000000304e-01,6.368999999999999773e+00,3.681000000000000050e+00,3.357000000000000206e+00,6.229000000000000092e+00
1.894999999999999929e+01,1.642000000000000171e+01,8.829000000000000181e-01,6.248000000000000220e+00,3.754999999999999893e+00,3.367999999999999883e+00,6.147999999999999687e+00
1.882999999999999829e+01,1.628999999999999915e+01,8.917000000000000481e-01,6.036999999999999922e+00,3.786000000000000032e+00,2.552999999999999936e+00,5.878999999999999559e+00
1.885000000000000142e+01,1.617000000000000171e+01,9.055999999999999606e-01,6.152000000000000135e+00,3.806000000000000050e+00,2.842999999999999972e+00,6.200000000000000178e+00
1.762999999999999901e+01,1.585999999999999943e+01,8.800000000000000044e-01,6.033000000000000362e+00,3.572999999999999954e+00,3.746999999999999886e+00,5.929000000000000270e+00
1.994000000000000128e+01,1.692000000000000171e+01,8.751999999999999780e-01,6.674999999999999822e+00,3.762999999999999901e+00,3.251999999999999780e+00,6.549999999999999822e+00
1.855000000000000071e+01,1.621999999999999886e+01,8.864999999999999547e-01,6.152999999999999581e+00,3.673999999999999932e+00,1.737999999999999989e+00,5.894000000000000128e+00
1.844999999999999929e+01,1.612000000000000099e+01,8.921000000000000041e-01,6.107000000000000206e+00,3.769000000000000128e+00,2.234999999999999876e+00,5.793999999999999595e+00
1.937999999999999901e+01,1.671999999999999886e+01,8.716000000000000414e-01,6.302999999999999936e+00,3.790999999999999925e+00,3.677999999999999936e+00,5.964999999999999858e+00
1.912999999999999901e+01,1.630999999999999872e+01,9.034999999999999698e-01,6.182999999999999829e+00,3.902000000000000135e+00,2.108999999999999986e+00,5.924000000000000377e+00
1.914000000000000057e+01,1.660999999999999943e+01,8.721999999999999753e-01,6.259000000000000341e+00,3.737000000000000099e+00,6.682000000000000384e+00,6.052999999999999936e+00
2.096999999999999886e+01,1.725000000000000000e+01,8.859000000000000208e-01,6.562999999999999723e+00,3.991000000000000103e+00,4.676999999999999602e+00,6.315999999999999837e+00
1.905999999999999872e+01,1.644999999999999929e+01,8.853999999999999648e-01,6.416000000000000369e+00,3.718999999999999861e+00,2.248000000000000220e+00,6.163000000000000256e+00
1.896000000000000085e+01,1.619999999999999929e+01,9.076999999999999513e-01,6.051000000000000156e+00,3.896999999999999797e+00,4.333999999999999631e+00,5.750000000000000000e+00
1.914999999999999858e+01,1.644999999999999929e+01,8.890000000000000124e-01,6.245000000000000107e+00,3.814999999999999947e+00,3.084000000000000075e+00,6.184999999999999609e+00
1.889000000000000057e+01,1.623000000000000043e+01,9.008000000000000451e-01,6.227000000000000313e+00,3.769000000000000128e+00,3.638999999999999790e+00,5.966000000000000192e+00
2.003000000000000114e+01,1.689999999999999858e+01,8.810999999999999943e-01,6.493000000000000327e+00,3.857000000000000206e+00,3.063000000000000167e+00,6.320000000000000284e+00
2.023999999999999844e+01,1.691000000000000014e+01,8.897000000000000464e-01,6.315000000000000391e+00,3.962000000000000188e+00,5.900999999999999801e+00,6.187999999999999723e+00
1.814000000000000057e+01,1.612000000000000099e+01,8.771999999999999797e-01,6.059000000000000163e+00,3.563000000000000167e+00,3.619000000000000217e+00,6.011000000000000121e+00
1.617000000000000171e+01,1.538000000000000078e+01,8.588000000000000078e-01,5.761999999999999567e+00,3.387000000000000011e+00,4.285999999999999588e+00,5.703000000000000291e+00
1.842999999999999972e+01,1.597000000000000064e+01,9.076999999999999513e-01,5.980000000000000426e+00,3.770999999999999908e+00,2.983999999999999986e+00,5.905000000000000249e+00
1.599000000000000021e+01,1.489000000000000057e+01,9.063999999999999835e-01,5.363000000000000433e+00,3.581999999999999851e+00,3.335999999999999854e+00,5.144000000000000128e+00
1.875000000000000000e+01,1.617999999999999972e+01,8.999000000000000332e-01,6.110999999999999766e+00,3.869000000000000217e+00,4.187999999999999723e+00,5.991999999999999993e+00
1.864999999999999858e+01,1.641000000000000014e+01,8.698000000000000176e-01,6.285000000000000142e+00,3.593999999999999861e+00,4.391000000000000014e+00,6.102000000000000313e+00
1.798000000000000043e+01,1.584999999999999964e+01,8.992999999999999883e-01,5.979000000000000092e+00,3.686999999999999833e+00,2.257000000000000117e+00,5.918999999999999595e+00
2.016000000000000014e+01,1.703000000000000114e+01,8.735000000000000542e-01,6.512999999999999901e+00,3.773000000000000131e+00,1.909999999999999920e+00,6.184999999999999609e+00
1.755000000000000071e+01,1.566000000000000014e+01,8.991000000000000103e-01,5.791000000000000369e+00,3.689999999999999947e+00,5.365999999999999659e+00,5.660999999999999588e+00
1.830000000000000071e+01,1.589000000000000057e+01,9.108000000000000540e-01,5.979000000000000092e+00,3.754999999999999893e+00,2.837000000000000188e+00,5.961999999999999744e+00
1.894000000000000128e+01,1.632000000000000028e+01,8.941999999999999948e-01,6.144000000000000128e+00,3.825000000000000178e+00,2.907999999999999918e+00,5.948999999999999844e+00
1.538000000000000078e+01,1.490000000000000036e+01,8.706000000000000405e-01,5.884000000000000341e+00,3.267999999999999794e+00,4.461999999999999744e+00,5.794999999999999929e+00
1.616000000000000014e+01,1.533000000000000007e+01,8.643999999999999462e-01,5.844999999999999751e+00,3.395000000000000018e+00,4.266000000000000014e+00,5.794999999999999929e+00
1.556000000000000050e+01,1.489000000000000057e+01,8.822999999999999732e-01,5.775999999999999801e+00,3.407999999999999918e+00,4.972000000000000419e+00,5.847000000000000419e+00
1.538000000000000078e+01,1.466000000000000014e+01,8.990000000000000213e-01,5.477000000000000313e+00,3.464999999999999858e+00,3.600000000000000089e+00,5.439000000000000057e+00
1.735999999999999943e+01,1.575999999999999979e+01,8.784999999999999476e-01,6.144999999999999574e+00,3.573999999999999844e+00,3.525999999999999801e+00,5.971000000000000085e+00
1.557000000000000028e+01,1.515000000000000036e+01,8.527000000000000135e-01,5.919999999999999929e+00,3.230999999999999872e+00,2.640000000000000124e+00,5.878999999999999559e+00
1.559999999999999964e+01,1.510999999999999943e+01,8.579999999999999849e-01,5.831999999999999851e+00,3.286000000000000032e+00,2.725000000000000089e+00,5.751999999999999780e+00
1.623000000000000043e+01,1.517999999999999972e+01,8.850000000000000089e-01,5.871999999999999886e+00,3.471999999999999975e+00,3.769000000000000128e+00,5.921999999999999709e+00
